2022-03-29 07:44:48,351 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [ConsumerCoordinator.java:288] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Adding newly assigned partitions: comment-0, like-0, follow-0
2022-03-29 07:44:48,356 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [ConsumerCoordinator.java:818] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Setting offset for partition comment-0 to the committed offset FetchPosition{offset=9, offsetEpoch=Optional[0], currentLeader=LeaderAndEpoch{leader=Optional[58.199.168.186:9092 (id: 0 rack: null)], epoch=0}}
2022-03-29 07:44:48,356 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [ConsumerCoordinator.java:818] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Setting offset for partition like-0 to the committed offset FetchPosition{offset=2, offsetEpoch=Optional[0], currentLeader=LeaderAndEpoch{leader=Optional[58.199.168.186:9092 (id: 0 rack: null)], epoch=0}}
2022-03-29 07:44:48,357 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [ConsumerCoordinator.java:818] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Setting offset for partition follow-0 to the committed offset FetchPosition{offset=1, offsetEpoch=Optional[0], currentLeader=LeaderAndEpoch{leader=Optional[58.199.168.186:9092 (id: 0 rack: null)], epoch=0}}
2022-03-29 07:44:48,362 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer [LogAccessor.java:292] community-consumer-group: partitions assigned: [comment-0, like-0, follow-0]
2022-03-29 07:45:47,408 INFO [restartedMain] c.r.NewCoderApplication [StartupInfoLogger.java:55] Starting NewCoderApplication using Java 1.8.0_121 on RUXE-LEGION with PID 50400 (E:\Java\workspace_idea\newCoder\target\classes started by xuerun in E:\Java\workspace_idea\newCoder)
2022-03-29 07:45:47,410 INFO [restartedMain] c.r.NewCoderApplication [SpringApplication.java:640] No active profile set, falling back to 1 default profile: "default"
2022-03-29 07:45:47,460 INFO [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [DeferredLog.java:255] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-03-29 07:45:47,461 INFO [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor [DeferredLog.java:255] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-03-29 07:45:47,922 INFO [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate [RepositoryConfigurationDelegate.java:262] Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-29 07:45:47,924 INFO [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate [RepositoryConfigurationDelegate.java:132] Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-03-29 07:45:47,940 INFO [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate [RepositoryConfigurationDelegate.java:201] Finished Spring Data repository scanning in 8 ms. Found 0 Redis repository interfaces.
2022-03-29 07:45:48,478 INFO [restartedMain] o.s.b.w.e.t.TomcatWebServer [TomcatWebServer.java:108] Tomcat initialized with port(s): 8080 (http)
2022-03-29 07:45:48,484 INFO [restartedMain] o.a.c.h.Http11NioProtocol [DirectJDKLog.java:173] Initializing ProtocolHandler ["http-nio-8080"]
2022-03-29 07:45:48,485 INFO [restartedMain] o.a.c.c.StandardService [DirectJDKLog.java:173] Starting service [Tomcat]
2022-03-29 07:45:48,485 INFO [restartedMain] o.a.c.c.StandardEngine [DirectJDKLog.java:173] Starting Servlet engine: [Apache Tomcat/9.0.58]
2022-03-29 07:45:48,573 INFO [restartedMain] o.a.c.c.C.[.[.[/community] [DirectJDKLog.java:173] Initializing Spring embedded WebApplicationContext
2022-03-29 07:45:48,574 INFO [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext [ServletWebServerApplicationContext.java:290] Root WebApplicationContext: initialization completed in 1113 ms
2022-03-29 07:45:49,511 INFO [restartedMain] o.s.b.a.w.s.WelcomePageHandlerMapping [WelcomePageHandlerMapping.java:57] Adding welcome page template: index
2022-03-29 07:45:49,960 INFO [restartedMain] o.s.b.d.a.OptionalLiveReloadServer [OptionalLiveReloadServer.java:58] LiveReload server is running on port 35729
2022-03-29 07:45:50,009 INFO [restartedMain] o.a.k.c.c.ConsumerConfig [AbstractConfig.java:376] ConsumerConfig values: 
	allow.auto.create.topics = true
	auto.commit.interval.ms = 3000
	auto.offset.reset = latest
	bootstrap.servers = [localhost:9092]
	check.crcs = true
	client.dns.lookup = use_all_dns_ips
	client.id = consumer-community-consumer-group-1
	client.rack = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
	enable.auto.commit = true
	exclude.internal.topics = true
	fetch.max.bytes = 52428800
	fetch.max.wait.ms = 500
	fetch.min.bytes = 1
	group.id = community-consumer-group
	group.instance.id = null
	heartbeat.interval.ms = 3000
	interceptor.classes = []
	internal.leave.group.on.close = true
	internal.throw.on.fetch.stable.offset.unsupported = false
	isolation.level = read_uncommitted
	key.deserializer = class org.apache.kafka.common.serialization.StringDeserializer
	max.partition.fetch.bytes = 1048576
	max.poll.interval.ms = 300000
	max.poll.records = 500
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor, class org.apache.kafka.clients.consumer.CooperativeStickyAssignor]
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.mechanism = GSSAPI
	security.protocol = PLAINTEXT
	security.providers = null
	send.buffer.bytes = 131072
	session.timeout.ms = 45000
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.2
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	value.deserializer = class org.apache.kafka.common.serialization.StringDeserializer

2022-03-29 07:45:50,052 INFO [restartedMain] o.a.k.c.u.AppInfoParser [AppInfoParser.java:119] Kafka version: 3.0.0
2022-03-29 07:45:50,053 INFO [restartedMain] o.a.k.c.u.AppInfoParser [AppInfoParser.java:120] Kafka commitId: 8cb0a5e9d3441962
2022-03-29 07:45:50,053 INFO [restartedMain] o.a.k.c.u.AppInfoParser [AppInfoParser.java:121] Kafka startTimeMs: 1648511150051
2022-03-29 07:45:50,054 INFO [restartedMain] o.a.k.c.c.KafkaConsumer [KafkaConsumer.java:966] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Subscribed to topic(s): comment, like, follow
2022-03-29 07:45:50,062 INFO [restartedMain] o.a.c.h.Http11NioProtocol [DirectJDKLog.java:173] Starting ProtocolHandler ["http-nio-8080"]
2022-03-29 07:45:50,068 INFO [restartedMain] o.s.b.w.e.t.TomcatWebServer [TomcatWebServer.java:220] Tomcat started on port(s): 8080 (http) with context path '/community'
2022-03-29 07:45:50,075 INFO [restartedMain] c.r.NewCoderApplication [StartupInfoLogger.java:61] Started NewCoderApplication in 3.367 seconds (JVM running for 4.415)
2022-03-29 07:45:50,224 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.Metadata [Metadata.java:287] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Cluster ID: qZ55TEJtSfC1JneLfzweYA
2022-03-29 07:45:50,225 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [AbstractCoordinator.java:849] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Discovered group coordinator 58.199.168.186:9092 (id: 2147483647 rack: null)
2022-03-29 07:45:50,227 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [AbstractCoordinator.java:535] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] (Re-)joining group
2022-03-29 07:45:50,237 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [AbstractCoordinator.java:988] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] Request joining group due to: need to re-join with the given member-id
2022-03-29 07:45:50,237 INFO [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.a.k.c.c.i.ConsumerCoordinator [AbstractCoordinator.java:535] [Consumer clientId=consumer-community-consumer-group-1, groupId=community-consumer-group] (Re-)joining group
2022-03-29 07:45:54,286 INFO [http-nio-8080-exec-1] o.a.c.c.C.[.[.[/community] [DirectJDKLog.java:173] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-03-29 07:45:54,287 INFO [http-nio-8080-exec-1] o.s.w.s.DispatcherServlet [FrameworkServlet.java:525] Initializing Servlet 'dispatcherServlet'
2022-03-29 07:45:54,288 INFO [http-nio-8080-exec-1] o.s.w.s.DispatcherServlet [FrameworkServlet.java:547] Completed initialization in 0 ms
2022-03-29 07:45:54,301 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:54]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:45:54,985 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:54]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:54,999 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:54]访问了[com.rxue.service.DiscussPostService.findDiscussPostRows]
2022-03-29 07:45:55,018 INFO [http-nio-8080-exec-1] c.z.h.HikariDataSource [HikariDataSource.java:110] HikariPool-1 - Starting...
2022-03-29 07:45:55,091 INFO [http-nio-8080-exec-1] c.z.h.HikariDataSource [HikariDataSource.java:123] HikariPool-1 - Start completed.
2022-03-29 07:45:55,128 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.DiscussPostService.findDiscussPost]
2022-03-29 07:45:55,136 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,137 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,142 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,143 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,144 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,145 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,157 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,159 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,159 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,160 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,161 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,162 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,163 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,164 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,165 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,165 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,166 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,167 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,167 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:55,168 INFO [http-nio-8080-exec-1] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.LikeService.findEntityLikeCount]
2022-03-29 07:45:55,439 INFO [http-nio-8080-exec-3] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:45:55,441 INFO [http-nio-8080-exec-3] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:55]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,420 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:45:57,421 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,423 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findConversationCount]
2022-03-29 07:45:57,429 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findConversations]
2022-03-29 07:45:57,433 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterCount]
2022-03-29 07:45:57,435 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,437 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,438 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterCount]
2022-03-29 07:45:57,440 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,441 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,442 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterCount]
2022-03-29 07:45:57,443 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,445 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,447 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterCount]
2022-03-29 07:45:57,448 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,450 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,451 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterCount]
2022-03-29 07:45:57,452 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,454 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:57,455 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:57,456 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.MessageService.findNoticeUnreadCount]
2022-03-29 07:45:57,519 INFO [http-nio-8080-exec-9] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:45:57,520 INFO [http-nio-8080-exec-9] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:57]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:58,674 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:45:58,675 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:58,677 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findLastNotice]
2022-03-29 07:45:58,708 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:58,709 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeCount]
2022-03-29 07:45:58,712 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeUnreadCount]
2022-03-29 07:45:58,713 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findLastNotice]
2022-03-29 07:45:58,716 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:58,717 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeCount]
2022-03-29 07:45:58,718 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeUnreadCount]
2022-03-29 07:45:58,720 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findLastNotice]
2022-03-29 07:45:58,722 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:45:58,723 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeCount]
2022-03-29 07:45:58,724 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeUnreadCount]
2022-03-29 07:45:58,726 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findLetterUnreadCount]
2022-03-29 07:45:58,727 INFO [http-nio-8080-exec-2] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:45:58]访问了[com.rxue.service.MessageService.findNoticeUnreadCount]
2022-03-29 07:46:01,973 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:46:01]访问了[com.rxue.service.UserService.findLoginTicket]
2022-03-29 07:46:01,974 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:46:01]访问了[com.rxue.service.UserService.findUserById]
2022-03-29 07:46:01,978 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:46:01]访问了[com.rxue.service.MessageService.findNoticeCount]
2022-03-29 07:46:01,981 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:46:01]访问了[com.rxue.service.MessageService.findNotices]
2022-03-29 07:46:01,983 INFO [http-nio-8080-exec-6] c.r.a.ServiceLogAspect [ServiceLogAspect.java:51] 用户[0:0:0:0:0:0:0:1], 在[2022-03-29 07:46:01]访问了[com.rxue.service.UserService.findUserById]
